Rating,0.25,0.5,0.75,1.0,2.0,3.0,4.0,5.0,7.0,10.0
AA,0.9996770646548473,0.9993407757172026,0.9988890425706437,0.9983562857138152,0.9952128617134121,0.9906727957546392,0.9836766929441854,0.9753926136874462,0.9504190212175602,0.9078835416814705
A,0.9995342564089007,0.9990306742666666,0.9983892611345411,0.997646241111557,0.992961884363946,0.9859600425478443,0.9760289803776363,0.9624821581298099,0.9249630159738643,0.8643453177826401
BBB,0.9994216589703487,0.9988159515392043,0.9980644256447331,0.997166106412216,0.9910872560914394,0.9805117497408947,0.9657552898480595,0.9474322644071625,0.8940894227768886,0.8133395006163994
BB,0.9988243333048995,0.9976889911689021,0.996116161685286,0.9943335817199837,0.9822028405693899,0.9615261665721468,0.9330839222738916,0.9010706003570254,0.813975726593981,0.7055633856887205
B,0.9976125461787899,0.9951835697125984,0.9922643007265434,0.9884414031650296,0.9652733051207645,0.9261508987488112,0.8785062414908597,0.817093634209625,0.7048767129809355,0.5794471420833943
CCC,0.9955636987515015,0.9907686975228389,0.9871979277025518,0.9795214430545025,0.919966306174272,0.8325170307328749,0.733599969218058,0.6571130206169625,0.5308344021871058,0.38744036712042984
