Rating,0.25,0.5,0.75,1.0,2.0,3.0,4.0,5.0,7.0,10.0
AA,0.9996773249874501,0.9993548623575015,0.9989186912860418,0.9984001727568016,0.9953560831487478,0.9909096691674115,0.9838630517497796,0.9750269100310347,0.9500397688338832,0.9075988135344285
A,0.999546817301647,0.9990763726399106,0.9984428261552698,0.997785563822811,0.9932247892717774,0.9863207727049317,0.9759314799527239,0.9623098491457854,0.9262319636537752,0.8671173872048685
BBB,0.9994048355140206,0.9988019890221409,0.9980250839680597,0.9970424156287951,0.9909297683223727,0.9804583133066899,0.9655866836941975,0.9468050745544964,0.8935610380073298,0.8127583739132292
BB,0.9988243333048995,0.9976462618958539,0.9959760304503766,0.9941188951350667,0.9805346449575517,0.958516070821561,0.9267340324988378,0.8850830174606583,0.8036783918221788,0.698049101061664
B,0.9976216847672413,0.9952205953767401,0.9919045213188291,0.9875262009018567,0.9643516198454484,0.92427907381814,0.8733583729406765,0.8168034813165762,0.7066756472681128,0.580131051559553
CCC,0.9954604994046397,0.9907686975228389,0.9853692351809978,0.9748232400592228,0.9160770519466743,0.8179487885694706,0.7300603088907177,0.6317711056757584,0.512872193668401,0.36753140801304823
